ROW,COL,LANDCOV2001,LANDCOV2006,IMPERV%2001,IMPERV%2006,CANOPY%2001,HOUSES1996,HOUSES2005,HDEN40,HDEN50,HDEN60,HDEN70,HDEN80,HDEN90,HDEN00,FRONTAGE,LAKESIZE,ROAD_LENGTH,SOIL,OWNERSHIP,ZONING
0,0,41,41,0,0,90,255,255,4,4,5,5,5,5,5,0,0,0,3,255,12
0,1,41,41,0,0,94,255,255,4,4,5,5,5,5,5,0,10.8142,0,1,255,12
0,2,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,12
0,3,41,41,0,0,74,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,4,41,41,0,0,60,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,5,41,41,0,0,73,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
0,6,41,41,0,0,66,255,255,4,4,5,5,5,5,5,0,0,0,0,255,2
0,7,90,90,0,0,47,255,255,4,4,5,5,5,5,5,0,0,0,0,255,2
0,8,43,43,0,0,56,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
0,9,41,41,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,10,43,43,0,0,68,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,11,90,90,0,0,82,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,12,90,90,0,0,77,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,13,90,90,0,0,71,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,14,90,90,0,0,75,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,15,90,90,0,0,71,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,16,90,90,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,17,90,90,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
0,18,90,90,0,0,0,255,255,1,1,2,2,3,4,4,0,0,63.8605,1,255,2
0,19,90,90,0,0,75,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,20,90,90,0,0,70,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,21,90,90,0,0,47,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,22,90,90,0,0,50,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,23,90,90,0,0,51,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,24,90,90,0,0,87,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,25,90,90,0,0,82,255,255,1,1,2,2,3,4,4,0,0,0,2,1,6
0,26,41,41,0,0,59,255,255,1,1,2,2,3,4,4,0,0,0,2,1,6
0,27,41,41,0,0,67,255,255,1,1,2,2,3,4,4,0,0,0,1,1,6
0,28,90,90,0,0,87,255,255,1,1,2,2,3,4,4,0,0,0,2,1,6
0,29,90,90,0,0,79,255,255,1,1,2,2,3,4,4,0,0,0,1,1,6
0,30,90,90,0,0,86,255,255,1,1,2,2,3,4,4,0,0,0,3,1,6
0,31,90,90,0,0,84,255,255,1,1,2,2,3,4,4,0,0,0,3,1,6
0,32,90,90,0,0,78,255,255,1,1,2,2,3,4,4,0,0,0,3,1,6
0,33,90,90,0,0,71,255,255,1,1,2,2,3,4,4,0,0,0,3,1,6
0,34,42,42,0,0,88,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,35,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,36,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,37,21,21,3,3,0,1,1,1,1,2,2,3,4,4,0,0,0,2,255,2
0,38,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,39,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,40,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,41,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,42,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,43,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,32.2481,2,255,2
0,44,90,90,0,0,48,255,255,1,1,2,2,3,4,4,0,0,31.6655,2,255,2
0,45,90,90,0,0,83,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,46,41,41,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,47,41,41,0,0,77,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,48,41,41,0,0,79,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
0,49,41,41,0,0,71,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
0,50,41,41,0,0,69,255,255,1,1,2,2,3,4,4,0,0,0,3,255,6
0,51,41,41,0,0,69,255,255,1,1,2,2,3,4,4,0,0,0,3,255,6
0,52,41,41,0,0,56,255,255,1,1,2,2,3,4,4,0,0,0,3,255,6
0,53,41,41,0,0,74,255,255,1,1,2,2,3,4,4,0,0,0,3,255,6
0,54,41,41,0,0,73,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
0,55,41,41,0,0,58,255,255,1,1,2,2,3,4,4,0,0,0,3,255,6
0,56,90,90,0,0,63,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
0,57,90,90,0,0,52,255,255,1,1,2,2,3,4,4,0,0,35.045,2,255,2
0,58,43,43,0,0,43,255,255,1,1,2,2,3,4,4,0,0,28.8061,2,255,2
0,59,41,41,0,0,66,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,60,41,41,0,0,18,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,61,90,90,0,0,56,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,62,90,90,0,0,33,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,63,90,90,0,0,70,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,64,90,90,0,0,67,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,65,90,90,0,0,62,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,66,43,43,0,0,73,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
0,67,90,90,0,0,65,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,68,90,90,0,0,90,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
0,69,21,21,10,10,60,255,255,1,1,2,2,3,4,4,0,0,63.6999,255,255,2
0,70,21,21,14,14,41,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
0,71,43,43,0,0,70,255,255,2,3,3,3,4,5,5,0,0,0,2,255,16
0,72,41,41,0,0,49,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
0,73,41,41,0,0,50,255,255,2,3,3,3,4,5,5,0,0,63.625,3,255,16
0,74,43,43,0,0,76,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
0,75,90,90,0,0,67,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
0,76,43,43,0,0,77,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,77,82,82,0,0,0,2,2,2,3,3,3,4,5,5,0,0,0,3,255,2
0,78,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
0,79,41,41,0,0,57,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,80,43,43,0,0,78,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,81,43,43,0,0,47,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,82,43,43,0,0,75,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,83,90,90,0,0,75,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,84,90,90,0,0,76,1,2,2,3,3,3,4,5,5,0,0,0,3,255,2
0,85,90,90,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.9354,3,255,2
0,86,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,87,82,82,0,0,0,2,2,2,3,3,3,4,5,5,0,0,0,3,255,2
0,88,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
0,89,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
0,90,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
0,91,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,92,95,95,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,93,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,94,82,82,0,0,49,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,95,90,90,0,0,68,255,255,2,3,3,3,4,5,5,0,0,0,2,4,2
0,96,90,90,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,1,4,2
0,97,21,21,18,18,0,255,255,2,3,3,3,4,5,5,0,0,63.9626,3,255,2
0,98,82,82,0,0,44,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,99,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
0,100,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,101,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,102,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
0,103,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
0,104,82,82,0,0,70,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
0,105,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
0,106,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,42.0516,0,255,2
0,107,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7435,0,255,2
0,108,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7405,0,255,2
0,109,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7393,0,255,2
0,110,41,41,0,0,49,255,255,2,3,3,3,4,5,5,0,0,63.7404,0,255,2
0,111,41,41,0,0,45,255,255,2,3,3,3,4,5,5,0,0,63.7434,0,255,2
0,112,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7434,0,255,2
0,113,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7217,0,255,2
0,114,41,41,0,0,67,255,255,2,3,3,3,4,5,5,0,0,63.7177,0,255,2
0,115,41,41,0,0,64,255,255,2,3,3,3,4,5,5,0,0,63.7294,0,255,2
0,116,41,41,0,0,79,255,255,2,3,3,3,4,5,5,0,0,63.7455,0,255,2
0,117,41,41,0,0,78,255,255,2,3,3,3,4,5,5,0,0,63.745,3,255,2
0,118,41,41,0,0,79,1,1,2,3,3,3,4,5,5,0,12.5494,63.7401,3,255,2
0,119,21,21,1,1,76,255,255,2,3,3,3,4,5,5,196.85,0,63.7204,3,255,2
0,120,21,21,1,1,76,255,255,2,3,3,3,4,5,5,196.85,0,63.7095,3,255,2
0,121,21,21,7,7,61,1,1,2,3,3,3,4,5,5,196.85,0,63.6876,3,255,2
0,122,21,21,4,4,82,255,255,2,3,3,3,4,5,5,196.85,0,63.6299,3,255,16
0,123,21,21,2,2,66,255,255,2,3,3,3,4,5,5,0,12.5494,63.622,3,255,16
0,124,21,21,2,2,77,255,255,2,3,3,3,4,5,5,0,12.5494,63.6223,3,255,16
0,125,21,21,7,7,73,255,255,2,3,3,3,4,5,5,0,0,63.6194,3,255,16
0,126,21,21,7,7,72,255,255,2,3,3,3,4,5,5,0,0,63.616,3,255,16
0,127,21,21,7,7,52,255,255,2,3,3,3,4,5,5,0,0,52.5067,3,255,16
1,0,41,41,0,0,80,255,255,4,4,5,5,5,5,5,0,0,0,1,255,12
1,1,41,41,0,0,87,255,255,4,4,5,5,5,5,5,0,0,0,1,255,12
1,2,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,3,81,81,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,3,255,2
1,4,81,81,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,5,81,81,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,6,41,41,0,0,79,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
1,7,41,41,0,0,49,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
1,8,41,41,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
1,9,90,90,0,0,64,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
1,10,90,90,0,0,80,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
1,11,90,90,0,0,70,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,12,90,90,0,0,62,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,13,90,90,0,0,69,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,14,90,90,0,0,74,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,15,90,90,0,0,60,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,16,90,90,0,0,74,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,17,90,90,0,0,83,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
1,18,21,21,7,7,59,255,255,1,1,2,2,3,4,4,0,0,63.8831,1,255,2
1,19,90,90,0,0,81,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,20,90,90,0,0,81,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,21,41,41,0,0,75,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,22,90,90,0,0,85,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,23,90,90,0,0,78,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,24,90,90,0,0,46,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,25,90,90,0,0,64,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,26,90,90,0,0,55,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,27,90,90,0,0,35,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,28,90,90,0,0,86,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,29,90,90,0,0,75,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,30,90,90,0,0,81,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,31,90,90,0,0,83,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,32,90,90,0,0,77,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
1,33,90,90,0,0,82,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
1,34,21,21,6,6,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,35,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,36,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,37,41,41,0,0,65,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
1,38,41,41,0,0,45,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,39,41,41,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,40,21,21,8,8,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,41,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,42,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,43,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,44,21,21,5,5,0,255,255,1,1,2,2,3,4,4,0,0,63.8732,2,255,2
1,45,42,42,0,0,87,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,46,41,41,0,0,60,1,1,1,1,2,2,3,4,4,0,0,0,2,255,2
1,47,41,41,0,0,69,255,255,1,1,2,2,3,4,4,0,0,0,0,255,2
1,48,41,41,0,0,70,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
1,49,41,41,0,0,76,1,1,1,1,2,2,3,4,4,0,0,0,3,255,2
1,50,41,41,0,0,68,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
1,51,41,41,0,0,44,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
1,52,41,41,0,0,78,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
1,53,43,43,0,0,47,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
1,54,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,6
1,55,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,6
1,56,95,95,0,0,32,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,57,90,90,0,0,44,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,58,90,90,0,0,47,255,255,1,1,2,2,3,4,4,0,0,63.8511,2,255,2
1,59,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,60,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,61,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,62,90,90,0,0,38,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,63,90,90,0,0,58,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,64,90,90,0,0,73,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,65,90,90,0,0,48,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,66,90,90,0,0,68,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
1,67,90,90,0,0,59,1,1,1,1,2,2,3,4,4,0,0,0,2,255,2
1,68,90,90,0,0,85,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
1,69,21,21,5,5,58,255,255,1,1,2,2,3,4,4,0,0,63.7198,255,255,2
1,70,21,21,12,12,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,16
1,71,43,43,0,0,73,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
1,72,41,41,0,0,49,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
1,73,41,41,0,0,79,255,255,2,3,3,3,4,5,5,0,0,64.0846,3,255,16
1,74,90,90,0,0,79,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
1,75,43,43,0,0,70,255,1,2,3,3,3,4,5,5,0,0,0,3,255,16
1,76,43,43,0,0,56,255,255,2,3,3,3,4,5,5,0,0,0,3,255,16
1,77,43,43,0,0,67,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
1,78,82,82,0,0,0,3,5,2,3,3,3,4,5,5,0,0,0,3,255,2
1,79,90,90,0,0,82,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,80,90,90,0,0,85,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,81,90,90,0,0,72,255,255,2,3,3,3,4,5,5,0,0,0,2,255,2
1,82,90,90,0,0,65,255,255,2,3,3,3,4,5,5,0,0,0,2,255,2
1,83,90,90,0,0,75,255,255,2,3,3,3,4,5,5,0,0,0,2,255,2
1,84,90,90,0,0,71,255,255,2,3,3,3,4,5,5,0,0,0,2,255,2
1,85,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,63.7996,3,255,2
1,86,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,87,82,82,0,0,0,2,2,2,3,3,3,4,5,5,0,0,0,3,255,2
1,88,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
1,89,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,90,95,95,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,91,95,95,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,92,95,95,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,93,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,94,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,1,255,2
1,95,90,90,0,0,76,255,255,2,3,3,3,4,5,5,0,0,0,2,255,2
1,96,43,43,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,4,2
1,97,21,21,23,23,0,255,255,2,3,3,3,4,5,5,0,0,63.9783,3,255,2
1,98,82,82,0,0,0,1,1,2,3,3,3,4,5,5,0,0,0,3,255,2
1,99,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,100,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,101,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,102,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,103,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,104,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,3,255,2
1,105,82,82,0,0,0,4,4,2,3,3,3,4,5,5,0,0,0,0,255,2
1,106,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,107,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,108,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,109,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,110,41,41,0,0,44,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,111,41,41,0,0,63,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,112,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,113,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,114,82,82,0,0,0,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,115,43,43,0,0,70,255,255,2,3,3,3,4,5,5,0,0,0,0,255,2
1,116,41,41,0,0,53,255,255,2,3,3,3,4,5,5,0,0,0,0,255,7
1,117,41,41,0,0,77,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,118,41,41,0,0,84,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,119,41,41,0,0,91,255,255,2,3,3,3,4,5,5,0,12.5494,0,3,255,7
1,120,43,43,0,0,76,255,255,2,3,3,3,4,5,5,0,12.5494,0,3,255,7
1,121,43,43,0,0,79,255,255,2,3,3,3,4,5,5,0,12.5494,0,3,255,7
1,122,43,43,0,0,89,255,255,2,3,3,3,4,5,5,0,12.5494,0,3,255,7
1,123,43,43,0,0,89,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,124,90,90,0,0,89,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,125,90,90,0,0,62,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,126,90,90,0,0,51,255,255,2,3,3,3,4,5,5,0,0,0,3,255,7
1,127,90,90,0,0,81,255,255,2,3,3,3,4,5,5,0,0,17.6827,1,255,7
2,0,41,41,0,0,86,255,255,4,4,5,5,5,5,5,0,0,0,2,255,12
2,1,41,41,0,0,86,255,255,4,4,5,5,5,5,5,0,0,0,3,255,12
2,2,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,3,255,2
2,3,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,3,255,2
2,4,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,3,255,2
2,5,82,82,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,3,255,2
2,6,41,41,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,7,41,41,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,8,41,41,0,0,0,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,9,41,41,0,0,77,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,10,41,41,0,0,76,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,11,41,41,0,0,82,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,12,90,90,0,0,85,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,13,43,43,0,0,74,255,255,4,4,5,5,5,5,5,0,0,0,2,255,2
2,14,43,43,0,0,72,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,15,90,90,0,0,72,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,16,90,90,0,0,78,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,17,90,90,0,0,78,255,255,4,4,5,5,5,5,5,0,0,0,1,255,2
2,18,21,21,5,5,70,255,255,1,1,2,2,3,4,4,0,0,63.9352,1,255,2
2,19,90,90,0,0,75,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,20,90,90,0,0,83,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,21,90,90,0,0,82,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,22,90,90,0,0,89,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,23,90,90,0,0,89,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,24,90,90,0,0,82,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,25,90,90,0,0,77,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,26,90,90,0,0,68,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,27,90,90,0,0,56,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,28,90,90,0,0,79,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,29,90,90,0,0,55,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,30,90,90,0,0,78,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,31,90,90,0,0,64,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,32,90,90,0,0,69,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,33,90,90,0,0,53,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,34,90,90,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,35,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,36,90,90,0,0,75,255,255,1,1,2,2,3,4,4,0,0,0,3,255,2
2,37,90,90,0,0,85,255,255,1,1,2,2,3,4,4,0,0,0,1,255,2
2,38,90,90,0,0,76,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,39,90,90,0,0,73,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,40,90,90,0,0,42,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,41,21,21,8,8,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,42,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,43,82,82,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,44,21,21,1,1,0,255,255,1,1,2,2,3,4,4,0,0,63.8835,2,255,2
2,45,41,41,0,0,59,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,46,41,41,0,0,70,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,47,43,43,0,0,62,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,48,41,41,0,0,69,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,49,41,41,0,0,50,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,50,41,41,0,0,70,255,255,1,1,2,2,3,4,4,0,0,0,2,255,2
2,51,43,43,0,0,82,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
2,52,43,43,0,0,62,255,255,1,1,2,2,3,4,4,0,0,0,2,255,6
2,53,90,90,0,0,71,255,255,1,1,2,2,3,4,4,0,0,0,1,255,6
2,54,95,95,0,0,0,255,255,1,1,2,2,3,4,4,0,0,0,1,255,6
